locus_name,chrom,start,end,gene_density_score,regulatory_score,repeat_score,complexity_score,total_score
locus_C,chr2,49900,50900,20,0,0,0,20
locus_C,chr2,50100,51100,20,0,0,0,20
locus_C,chr2,50300,51300,20,0,0,0,20
locus_C,chr2,50500,51500,20,0,0,0,20
locus_C,chr2,50700,51700,20,0,0,0,20
locus_C,chr2,50900,51900,20,0,0,0,20
locus_C,chr2,51100,52100,20,0,0,0,20
locus_C,chr2,51300,52300,20,0,0,0,20
locus_C,chr2,51500,52500,20,0,0,0,20
locus_C,chr2,51700,52700,20,0,0,0,20
locus_C,chr2,51900,52900,20,0,0,0,20
locus_C,chr2,52100,53100,20,0,0,0,20
locus_C,chr2,52300,53300,20,0,0,0,20
locus_C,chr2,52500,53500,20,0,0,0,20
locus_C,chr2,52700,53700,20,0,0,0,20
locus_C,chr2,52900,53900,20,0,0,0,20
locus_C,chr2,53100,54100,20,0,0,0,20
locus_C,chr2,53300,54300,20,0,0,0,20
locus_C,chr2,53500,54500,20,0,0,0,20
locus_C,chr2,53700,54700,20,0,0,0,20
locus_C,chr2,53900,54900,20,0,0,0,20
locus_C,chr2,54100,55100,20,0,0,0,20
locus_C,chr2,54300,55300,20,0,0,0,20
locus_C,chr2,54500,55500,20,0,0,0,20
locus_C,chr2,54700,55700,20,0,0,0,20
locus_C,chr2,54900,55900,20,0,0,0,20
locus_C,chr2,55100,56100,20,0,0,0,20
locus_C,chr2,55300,56300,20,0,0,0,20
locus_C,chr2,55500,56500,20,0,0,0,20
locus_C,chr2,55700,56700,20,0,0,0,20
locus_C,chr2,55900,56900,20,0,0,0,20
locus_C,chr2,56100,57100,20,0,0,0,20
locus_C,chr2,56300,57300,20,0,0,0,20
locus_C,chr2,56500,57500,20,0,0,0,20
locus_C,chr2,56700,57700,20,0,0,0,20
locus_C,chr2,56900,57900,20,0,0,0,20
locus_C,chr2,57100,58100,20,0,0,0,20
locus_C,chr2,57300,58300,20,0,0,0,20
locus_C,chr2,57500,58500,20,0,0,0,20
locus_C,chr2,57700,58700,20,0,0,0,20
locus_C,chr2,57900,58900,20,0,0,0,20
locus_C,chr2,58100,59100,20,0,0,0,20
locus_C,chr2,58300,59300,20,0,0,0,20
locus_C,chr2,58500,59500,20,0,0,0,20
locus_C,chr2,58700,59700,20,0,0,0,20
locus_C,chr2,58900,59900,20,0,0,0,20
locus_C,chr2,59100,60100,20,0,0,0,20
locus_C,chr2,59300,60300,20,0,0,0,20
locus_C,chr2,59500,60500,20,0,0,0,20
locus_C,chr2,59700,60700,20,0,0,0,20
locus_C,chr2,59900,60900,20,0,0,0,20
locus_C,chr2,60100,61100,20,0,0,0,20
locus_C,chr2,60300,61300,20,0,0,0,20
locus_C,chr2,60500,61500,20,0,0,0,20
locus_C,chr2,60700,61700,20,0,0,0,20
locus_C,chr2,60900,61900,20,0,0,0,20
locus_C,chr2,61100,62100,20,0,0,0,20
locus_C,chr2,61300,62300,20,0,0,0,20
locus_C,chr2,61500,62500,20,0,0,0,20
locus_C,chr2,61700,62700,20,0,0,0,20
locus_C,chr2,61900,62900,20,0,0,0,20
locus_C,chr2,62100,63100,20,0,0,0,20
locus_C,chr2,62300,63300,20,0,0,0,20
locus_C,chr2,62500,63500,20,0,0,0,20
locus_C,chr2,62700,63700,20,0,0,0,20
locus_C,chr2,62900,63900,20,0,0,0,20
locus_C,chr2,63100,64100,20,0,0,0,20
locus_C,chr2,63300,64300,20,0,0,0,20
locus_C,chr2,63500,64500,20,0,0,0,20
locus_C,chr2,63700,64700,20,0,0,0,20
locus_C,chr2,63900,64900,20,0,0,0,20
locus_C,chr2,64100,65100,20,0,0,0,20
locus_C,chr2,64300,65300,20,0,0,0,20
locus_C,chr2,64500,65500,20,0,0,0,20
locus_C,chr2,64700,65700,20,0,0,0,20
locus_C,chr2,64900,65900,20,0,0,0,20
locus_C,chr2,65100,66100,20,0,0,0,20
locus_C,chr2,65300,66300,20,0,0,0,20
locus_C,chr2,65500,66500,20,0,0,0,20
locus_C,chr2,65700,66700,20,0,0,0,20
locus_C,chr2,65900,66900,20,0,0,0,20
locus_C,chr2,66100,67100,20,0,0,0,20
locus_C,chr2,66300,67300,20,0,0,0,20
locus_C,chr2,66500,67500,20,0,0,0,20
locus_C,chr2,66700,67700,20,0,0,0,20
locus_C,chr2,66900,67900,20,0,0,0,20
locus_C,chr2,67100,68100,20,0,0,0,20
locus_C,chr2,67300,68300,20,0,0,0,20
locus_C,chr2,67500,68500,20,0,0,0,20
locus_C,chr2,67700,68700,20,0,0,0,20
locus_C,chr2,67900,68900,20,0,0,0,20
locus_C,chr2,68100,69100,20,0,0,0,20
locus_C,chr2,68300,69300,20,0,0,0,20
locus_C,chr2,68500,69500,20,0,0,0,20
locus_C,chr2,68700,69700,20,0,0,0,20
locus_C,chr2,68900,69900,20,0,0,0,20
locus_C,chr2,69100,70100,20,0,0,0,20
locus_C,chr2,69300,70300,20,0,0,0,20
locus_C,chr2,69500,70500,20,0,0,0,20
locus_C,chr2,69700,70700,20,0,0,0,20
locus_C,chr2,69900,70900,20,0,0,0,20
locus_C,chr2,70100,71100,20,0,0,0,20
locus_C,chr2,70300,71300,20,0,0,0,20
locus_C,chr2,70500,71500,20,0,0,0,20
locus_C,chr2,70700,71700,20,0,0,0,20
locus_C,chr2,70900,71900,20,0,0,0,20
locus_C,chr2,71100,72100,20,0,0,0,20
locus_C,chr2,71300,72300,20,0,0,0,20
locus_C,chr2,71500,72500,20,0,0,0,20
locus_C,chr2,71700,72700,20,0,0,0,20
locus_C,chr2,71900,72900,20,0,0,0,20
locus_C,chr2,72100,73100,20,0,0,0,20
locus_C,chr2,72300,73300,20,0,0,0,20
locus_C,chr2,72500,73500,20,0,0,0,20
locus_C,chr2,72700,73700,20,0,0,0,20
locus_C,chr2,72900,73900,20,0,0,0,20
locus_C,chr2,73100,74100,20,0,0,0,20
locus_C,chr2,73300,74300,20,0,0,0,20
locus_C,chr2,73500,74500,20,0,0,0,20
locus_C,chr2,73700,74700,20,0,0,0,20
locus_C,chr2,73900,74900,20,0,0,0,20
locus_C,chr2,74100,75100,20,0,0,0,20
locus_C,chr2,74300,75300,20,0,0,0,20
locus_C,chr2,74500,75500,20,0,0,0,20
locus_C,chr2,74700,75700,20,0,0,0,20
locus_C,chr2,74900,75900,20,0,0,0,20
locus_C,chr2,75100,76100,20,0,0,0,20
locus_C,chr2,75300,76300,20,0,0,0,20
locus_C,chr2,75500,76500,20,0,0,0,20
locus_C,chr2,75700,76700,20,0,0,0,20
locus_C,chr2,75900,76900,20,0,0,0,20
locus_C,chr2,76100,77100,20,0,0,0,20
locus_C,chr2,76300,77300,20,0,0,0,20
locus_C,chr2,76500,77500,20,0,0,0,20
locus_C,chr2,76700,77700,20,0,0,0,20
locus_C,chr2,76900,77900,20,0,0,0,20
locus_C,chr2,77100,78100,20,0,0,0,20
locus_C,chr2,77300,78300,20,0,0,0,20
locus_C,chr2,77500,78500,20,0,0,0,20
locus_C,chr2,77700,78700,20,0,0,0,20
locus_C,chr2,77900,78900,20,0,0,0,20
locus_C,chr2,78100,79100,20,0,0,0,20
locus_C,chr2,78300,79300,20,0,0,0,20
locus_C,chr2,78500,79500,20,0,0,0,20
locus_C,chr2,78700,79700,20,0,0,0,20
locus_C,chr2,78900,79900,20,0,0,0,20
locus_C,chr2,79100,80100,20,0,0,0,20
locus_C,chr2,79300,80300,20,0,0,0,20
locus_C,chr2,79500,80500,20,0,0,0,20
locus_C,chr2,79700,80700,20,0,0,0,20
locus_C,chr2,79900,80900,20,0,0,0,20
locus_C,chr2,80100,81100,20,0,0,0,20
locus_C,chr2,80300,81300,20,0,0,0,20
locus_C,chr2,80500,81500,20,0,0,0,20
locus_C,chr2,80700,81700,20,0,0,0,20
locus_C,chr2,80900,81900,20,0,0,0,20
locus_C,chr2,81100,82100,20,0,0,0,20
locus_C,chr2,81300,82300,20,0,0,0,20
locus_C,chr2,81500,82500,20,0,0,0,20
locus_C,chr2,81700,82700,20,0,0,0,20
locus_C,chr2,81900,82900,20,0,0,0,20
locus_C,chr2,82100,83100,20,0,0,0,20
locus_C,chr2,82300,83300,20,0,0,0,20
locus_C,chr2,82500,83500,20,0,0,0,20
locus_C,chr2,82700,83700,20,0,0,0,20
locus_C,chr2,82900,83900,20,0,0,0,20
locus_C,chr2,83100,84100,20,0,0,0,20
locus_C,chr2,83300,84300,20,0,0,0,20
locus_C,chr2,83500,84500,20,0,0,0,20
locus_C,chr2,83700,84700,20,0,0,0,20
locus_C,chr2,83900,84900,20,0,0,0,20
locus_C,chr2,84100,85100,20,0,0,0,20
locus_C,chr2,84300,85300,20,0,0,0,20
locus_C,chr2,84500,85500,20,0,0,0,20
locus_C,chr2,84700,85700,20,0,0,0,20
locus_C,chr2,84900,85900,20,0,0,0,20
locus_C,chr2,85100,86100,20,0,0,0,20
locus_C,chr2,85300,86300,20,0,0,0,20
locus_C,chr2,85500,86500,20,0,0,0,20
locus_C,chr2,85700,86700,20,0,0,0,20
locus_C,chr2,85900,86900,20,0,0,0,20
locus_C,chr2,86100,87100,20,0,0,0,20
locus_C,chr2,86300,87300,20,0,0,0,20
locus_C,chr2,86500,87500,20,0,0,0,20
locus_C,chr2,86700,87700,20,0,0,0,20
locus_C,chr2,86900,87900,20,0,0,0,20
locus_C,chr2,87100,88100,20,0,0,0,20
locus_C,chr2,87300,88300,20,0,0,0,20
locus_C,chr2,87500,88500,20,0,0,0,20
locus_C,chr2,87700,88700,20,0,0,0,20
locus_C,chr2,87900,88900,20,0,0,0,20
locus_C,chr2,88100,89100,20,0,0,0,20
locus_C,chr2,88300,89300,20,0,0,0,20
locus_C,chr2,88500,89500,20,0,0,0,20
locus_C,chr2,88700,89700,20,0,0,0,20
locus_C,chr2,88900,89900,20,0,0,0,20
locus_C,chr2,89100,90100,20,0,0,0,20
locus_C,chr2,89300,90300,20,0,0,0,20
locus_C,chr2,89500,90500,20,0,0,0,20
locus_C,chr2,89700,90700,20,0,0,0,20
locus_C,chr2,89900,90900,20,0,0,0,20
locus_C,chr2,90100,91100,20,0,0,0,20
locus_C,chr2,90300,91300,20,0,0,0,20
locus_C,chr2,90500,91500,20,0,0,0,20
locus_C,chr2,90700,91700,20,0,0,0,20
locus_C,chr2,90900,91900,20,0,0,0,20
locus_C,chr2,91100,92100,20,0,0,0,20
locus_C,chr2,91300,92300,20,0,0,0,20
locus_C,chr2,91500,92500,20,0,0,0,20
locus_C,chr2,91700,92700,20,0,0,0,20
locus_C,chr2,91900,92900,20,0,0,0,20
locus_C,chr2,92100,93100,20,0,0,0,20
locus_C,chr2,92300,93300,20,0,0,0,20
locus_C,chr2,92500,93500,20,0,0,0,20
locus_C,chr2,92700,93700,20,0,0,0,20
locus_C,chr2,92900,93900,20,0,0,0,20
locus_C,chr2,93100,94100,20,0,0,0,20
locus_C,chr2,93300,94300,20,0,0,0,20
locus_C,chr2,93500,94500,20,0,0,0,20
locus_C,chr2,93700,94700,20,0,0,0,20
locus_C,chr2,93900,94900,20,0,0,0,20
locus_C,chr2,94100,95100,20,0,0,0,20
locus_C,chr2,94300,95300,20,0,0,0,20
locus_C,chr2,94500,95500,20,0,0,0,20
locus_C,chr2,94700,95700,20,0,0,0,20
locus_C,chr2,94900,95900,20,0,0,0,20
locus_C,chr2,95100,96100,20,0,0,0,20
locus_C,chr2,95300,96300,20,0,0,0,20
locus_C,chr2,95500,96500,20,0,0,0,20
locus_C,chr2,95700,96700,20,0,0,0,20
locus_C,chr2,95900,96900,20,0,0,0,20
locus_C,chr2,96100,97100,20,0,0,0,20
locus_C,chr2,96300,97300,20,0,0,0,20
locus_C,chr2,96500,97500,20,0,0,0,20
locus_C,chr2,96700,97700,20,0,0,0,20
locus_C,chr2,96900,97900,20,0,0,0,20
locus_C,chr2,97100,98100,20,0,0,0,20
locus_C,chr2,97300,98300,20,0,0,0,20
locus_C,chr2,97500,98500,20,0,0,0,20
locus_C,chr2,97700,98700,20,0,0,0,20
locus_C,chr2,97900,98900,20,0,0,0,20
locus_C,chr2,98100,99100,20,0,0,0,20
locus_C,chr2,98300,99300,20,0,0,0,20
locus_C,chr2,98500,99500,20,0,0,0,20
locus_C,chr2,98700,99700,20,0,0,0,20
locus_C,chr2,98900,99900,20,0,0,0,20
locus_C,chr2,99100,100100,20,0,0,0,20
locus_C,chr2,99300,100300,20,0,0,0,20
locus_C,chr2,99500,100500,20,0,0,0,20
locus_C,chr2,99700,100700,20,0,0,0,20
locus_C,chr2,99900,100900,20,0,0,0,20
locus_C,chr2,100100,101100,20,0,0,0,20
locus_C,chr2,100300,101300,20,0,0,0,20
locus_C,chr2,100500,101500,20,0,0,0,20
locus_C,chr2,100700,101700,20,0,0,0,20
locus_C,chr2,100900,101900,20,0,0,0,20
locus_C,chr2,101100,102100,20,0,0,0,20
locus_C,chr2,101300,102300,20,0,0,0,20
locus_C,chr2,101500,102500,20,0,0,0,20
locus_C,chr2,101700,102700,20,0,0,0,20
locus_C,chr2,101900,102900,20,0,0,0,20
locus_C,chr2,102100,103100,20,0,0,0,20
locus_C,chr2,102300,103300,20,0,0,0,20
locus_C,chr2,102500,103500,20,0,0,0,20
locus_C,chr2,102700,103700,20,0,0,0,20
locus_C,chr2,102900,103900,20,0,0,0,20
locus_C,chr2,103100,104100,20,0,0,0,20
locus_C,chr2,103300,104300,20,0,0,0,20
locus_C,chr2,103500,104500,20,0,0,0,20
locus_C,chr2,103700,104700,20,0,0,0,20
locus_C,chr2,103900,104900,20,0,0,0,20
locus_C,chr2,104100,105100,20,0,0,0,20
locus_C,chr2,104300,105300,20,0,0,0,20
locus_C,chr2,104500,105500,20,0,0,0,20
locus_C,chr2,104700,105700,20,0,0,0,20
locus_C,chr2,104900,105900,20,0,0,0,20
locus_C,chr2,105100,106100,20,0,0,0,20
locus_C,chr2,105300,106300,20,0,0,0,20
locus_C,chr2,105500,106500,20,0,0,0,20
locus_C,chr2,105700,106700,20,0,0,0,20
locus_C,chr2,105900,106900,20,0,0,0,20
locus_C,chr2,106100,107100,20,0,0,0,20
locus_C,chr2,106300,107300,20,0,0,0,20
locus_C,chr2,106500,107500,20,0,0,0,20
locus_C,chr2,106700,107700,20,0,0,0,20
locus_C,chr2,106900,107900,20,0,0,0,20
locus_C,chr2,107100,108100,20,0,0,0,20
locus_C,chr2,107300,108300,20,0,0,0,20
locus_C,chr2,107500,108500,20,0,0,0,20
locus_C,chr2,107700,108700,20,0,0,0,20
locus_C,chr2,107900,108900,20,0,0,0,20
locus_C,chr2,108100,109100,20,0,0,0,20
locus_C,chr2,108300,109300,20,0,0,0,20
locus_C,chr2,108500,109500,20,0,0,0,20
locus_C,chr2,108700,109700,20,0,0,0,20
locus_C,chr2,108900,109900,20,0,0,0,20
locus_C,chr2,109100,110100,20,0,0,0,20
locus_C,chr2,109300,110300,20,0,0,0,20
locus_C,chr2,109500,110500,20,0,0,0,20
locus_C,chr2,109700,110700,20,0,0,0,20
locus_C,chr2,109900,110900,20,0,0,0,20
locus_C,chr2,110100,111100,20,0,0,0,20
locus_C,chr2,110300,111300,20,0,0,0,20
locus_C,chr2,110500,111500,20,0,0,0,20
locus_C,chr2,110700,111700,20,0,0,0,20
locus_C,chr2,110900,111900,20,0,0,0,20
locus_C,chr2,111100,112100,20,0,0,0,20
locus_C,chr2,111300,112300,20,0,0,0,20
locus_C,chr2,111500,112500,20,0,0,0,20
locus_C,chr2,111700,112700,20,0,0,0,20
locus_C,chr2,111900,112900,20,0,0,0,20
locus_C,chr2,112100,113100,20,0,0,0,20
locus_C,chr2,112300,113300,20,0,0,0,20
locus_C,chr2,112500,113500,20,0,0,0,20
locus_C,chr2,112700,113700,20,0,0,0,20
locus_C,chr2,112900,113900,20,0,0,0,20
locus_C,chr2,113100,114100,20,0,0,0,20
locus_C,chr2,113300,114300,20,0,0,0,20
locus_C,chr2,113500,114500,20,0,0,0,20
locus_C,chr2,113700,114700,20,0,0,0,20
locus_C,chr2,113900,114900,20,0,0,0,20
locus_C,chr2,114100,115100,20,0,0,0,20
locus_C,chr2,114300,115300,20,0,0,0,20
locus_C,chr2,114500,115500,20,0,0,0,20
locus_C,chr2,114700,115700,20,0,0,0,20
locus_C,chr2,114900,115900,20,0,0,0,20
locus_C,chr2,115100,116100,20,0,0,0,20
locus_C,chr2,115300,116300,20,0,0,0,20
locus_C,chr2,115500,116500,20,0,0,0,20
locus_C,chr2,115700,116700,20,0,0,0,20
locus_C,chr2,115900,116900,20,0,0,0,20
locus_C,chr2,116100,117100,20,0,0,0,20
locus_C,chr2,116300,117300,20,0,0,0,20
locus_C,chr2,116500,117500,20,0,0,0,20
locus_C,chr2,116700,117700,20,0,0,0,20
locus_C,chr2,116900,117900,20,0,0,0,20
locus_C,chr2,117100,118100,20,0,0,0,20
locus_C,chr2,117300,118300,20,0,0,0,20
locus_C,chr2,117500,118500,20,0,0,0,20
locus_C,chr2,117700,118700,20,0,0,0,20
locus_C,chr2,117900,118900,20,0,0,0,20
locus_C,chr2,118100,119100,20,0,0,0,20
locus_C,chr2,118300,119300,20,0,0,0,20
locus_C,chr2,118500,119500,20,0,0,0,20
locus_C,chr2,118700,119700,20,0,0,0,20
locus_C,chr2,118900,119900,20,0,0,0,20
locus_C,chr2,119100,120100,20,0,0,0,20
locus_C,chr2,119300,120300,20,0,0,0,20
locus_C,chr2,119500,120500,20,0,0,0,20
locus_C,chr2,119700,120700,20,0,0,0,20
locus_C,chr2,119900,120900,20,0,0,0,20
locus_C,chr2,120100,121100,20,0,0,0,20
locus_C,chr2,120300,121300,20,0,0,0,20
locus_C,chr2,120500,121500,20,0,0,0,20
locus_C,chr2,120700,121700,20,0,0,0,20
locus_C,chr2,120900,121900,20,0,0,0,20
locus_C,chr2,121100,122100,20,0,0,0,20
locus_C,chr2,121300,122300,20,0,0,0,20
locus_C,chr2,121500,122500,20,0,0,0,20
locus_C,chr2,121700,122700,20,0,0,0,20
locus_C,chr2,121900,122900,20,0,0,0,20
locus_C,chr2,122100,123100,20,0,0,0,20
locus_C,chr2,122300,123300,20,0,0,0,20
locus_C,chr2,122500,123500,20,0,0,0,20
locus_C,chr2,122700,123700,20,0,0,0,20
locus_C,chr2,122900,123900,20,0,0,0,20
locus_C,chr2,123100,124100,20,0,0,0,20
locus_C,chr2,123300,124300,20,0,0,0,20
locus_C,chr2,123500,124500,20,0,0,0,20
locus_C,chr2,123700,124700,20,0,0,0,20
locus_C,chr2,123900,124900,20,0,0,0,20
locus_C,chr2,124100,125100,20,0,0,0,20
locus_C,chr2,124300,125300,20,0,0,0,20
locus_C,chr2,124500,125500,20,0,0,0,20
